row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
6402495,2019,17,Carlton,MEDICARE,5,75 years and older,F,53,H04,Disorders of lacrimal system,0,270,622,"$14,144.85",$266.88,$150.41,"$12,016.11",$226.71,$119.84,"$2,128.74",$40.16,$25.11
6403791,2019,17,Carlton,MEDICARE,5,75 years and older,M,14,Z93,Artificial opening status,0,116,156,"$12,311.54",$879.39,$451.47,"$11,319.55",$808.53,$392.58,$991.99,$70.85,$20.08
6405423,2019,19,Carver,COMMERCIAL,2,19 - 44 years,F,95,J30,Vasomotor and allergic rhinitis,0,602,"1,085","$55,665.17",$585.94,$309.92,"$35,258.79",$371.14,$60.96,"$20,406.38",$214.80,$49.00
6407055,2019,19,Carver,COMMERCIAL,3,45 - 64 years,F,49,J40,"Bronchitis, not specified as acute or chronic",0,83,553,"$14,233.50",$290.47,$198.40,"$8,335.82",$170.11,$122.67,"$5,897.68",$120.36,$45.00
6409695,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,30,J30,Vasomotor and allergic rhinitis,0,49,359,"$2,862.99",$95.43,$71.98,"$2,862.99",$95.43,$71.98,$0.00,$0.00,$0.00
6411423,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,26,R63,Symptoms and signs concerning food and fluid intake,0,137,297,"$19,468.31",$748.78,$87.75,"$19,435.11",$747.50,$86.15,$33.20,$1.27,$0.00
6413367,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,M16,Osteoarthritis of hip,0,281,219,"$80,666.49","$4,245.60",$200.65,"$79,453.93","$4,181.78",$200.65,"$1,212.56",$63.81,$0.00
6416943,2019,19,Carver,MEDICARE,4,65 - 74 years,F,23,D47,"Oth neoplm of uncrt behav of lymphoid, hematpoetc & rel tiss",0,324,275,"$9,633.46",$418.84,$224.88,"$8,204.61",$356.72,$197.26,"$1,428.85",$62.12,$24.36
6418287,2019,19,Carver,MEDICARE,4,65 - 74 years,M,193,R06,Abnormalities of breathing,0,"1,051","2,241","$95,002.66",$492.24,$194.02,"$79,492.82",$411.87,$154.04,"$15,509.84",$80.36,$25.00
6419799,2019,19,Carver,MEDICARE,5,75 years and older,M,151,L82,Seborrheic keratosis,0,463,"1,809","$30,823.91",$204.13,$157.27,"$25,241.72",$167.16,$133.75,"$5,582.19",$36.96,$25.00
6423591,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,23,J01,Acute sinusitis,0,64,263,"$6,979.01",$303.43,$222.81,"$6,979.01",$303.43,$222.81,$0.00,$0.00,$0.00
6425343,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,27,Z33,Pregnant state,0,108,302,"$12,860.80",$476.32,$282.69,"$12,855.31",$476.12,$282.69,$5.49,$0.20,$0.00
6429135,2019,21,Cass,MEDICARE,3,45 - 64 years,F,29,J01,Acute sinusitis,0,57,334,"$6,659.80",$229.64,$221.15,"$4,975.20",$171.55,$161.15,"$1,684.60",$58.08,$34.40
6431415,2019,21,Cass,MEDICARE,4,65 - 74 years,M,15,N52,Male erectile dysfunction,0,35,170,"$2,656.66",$177.11,$137.91,"$2,149.74",$143.31,$111.46,$506.92,$33.79,$21.71
6432735,2019,21,Cass,MEDICARE,5,75 years and older,M,12,K29,Gastritis and duodenitis,0,102,143,"$10,177.26",$848.10,$146.46,"$9,124.51",$760.37,$146.46,"$1,052.75",$87.72,$36.67
6704056,2019,65,Kanabec,MEDICARE,5,75 years and older,F,41,M19,Other and unspecified osteoarthritis,0,224,485,"$16,339.36",$398.52,$93.24,"$12,188.55",$297.28,$83.92,"$4,150.81",$101.23,$1.69
6706672,2019,67,Kandiyohi,COMMERCIAL,2,19 - 44 years,M,38,J06,Acute upper resp infections of multiple and unsp sites,0,55,422,"$7,345.98",$193.31,$137.37,"$3,854.73",$101.44,$5.10,"$3,491.25",$91.87,$92.67
6709696,2019,67,Kandiyohi,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,12,Z47,Orthopedic aftercare,0,78,142,"$13,979.95","$1,164.99",$113.38,"$13,979.95","$1,164.99",$113.38,$0.00,$0.00,$0.00
6711688,2019,67,Kandiyohi,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,76,R05,Cough,0,198,856,"$7,999.33",$105.25,$41.31,"$7,799.81",$102.62,$40.97,$199.52,$2.62,$0.00
6715600,2019,67,Kandiyohi,MEDICARE,3,45 - 64 years,F,20,R51,Headache,0,91,239,"$4,968.16",$248.40,$149.18,"$3,904.08",$195.20,$119.82,"$1,064.08",$53.20,$38.41
6717448,2019,67,Kandiyohi,MEDICARE,4,65 - 74 years,M,24,I35,Nonrheumatic aortic valve disorders,0,214,279,"$247,707.72","$10,321.15",$210.39,"$241,997.53","$10,083.23",$174.39,"$5,710.19",$237.92,$75.88
6719080,2019,67,Kandiyohi,MEDICARE,5,75 years and older,M,15,K76,Other diseases of liver,0,45,168,"$3,994.95",$266.33,$159.97,"$3,599.76",$239.98,$139.97,$395.19,$26.34,$24.01
6725608,2019,71,Koochiching,COMMERCIAL,3,45 - 64 years,F,34,M79,"Oth and unsp soft tissue disorders, not elsewhere classified",0,164,400,"$15,650.80",$460.31,$229.52,"$7,380.73",$217.08,$83.17,"$8,270.07",$243.23,$38.77
6731248,2019,71,Koochiching,MEDICARE,4,65 - 74 years,F,15,M20,Acquired deformities of fingers and toes,0,79,180,"$15,590.23","$1,039.34",$127.40,"$12,623.93",$841.59,$105.90,"$2,966.30",$197.75,$15.00
6733192,2019,71,Koochiching,MEDICARE,5,75 years and older,M,40,R10,Abdominal and pelvic pain,0,276,470,"$40,145.72","$1,003.64",$317.47,"$30,733.94",$768.34,$260.05,"$9,411.78",$235.29,$35.57
6741880,2019,75,Lake,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,17,M79,"Oth and unsp soft tissue disorders, not elsewhere classified",0,81,191,"$5,378.33",$316.37,$285.15,"$5,378.33",$316.37,$285.15,$0.00,$0.00,$0.00
6746848,2019,75,Lake,MEDICARE,5,75 years and older,F,13,J02,Acute pharyngitis,0,96,156,"$5,294.07",$407.23,$139.11,"$4,114.70",$316.51,$119.42,"$1,179.37",$90.72,$19.69
6754168,2019,79,Le Sueur,COMMERCIAL,3,45 - 64 years,F,16,F32,"Major depressive disorder, single episode",0,43,185,"$3,949.82",$246.86,$239.66,"$2,368.44",$148.02,$129.56,"$1,581.38",$98.83,$11.32
6757912,2019,79,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,21,R30,Pain associated with micturition,0,74,243,"$2,421.51",$115.31,$93.37,"$2,343.91",$111.61,$90.17,$77.60,$3.69,$0.00
6762280,2019,79,Le Sueur,MEDICARE,5,75 years and older,F,12,H81,Disorders of vestibular function,0,135,141,"$10,579.46",$881.62,$450.75,"$6,819.21",$568.26,$341.88,"$3,760.25",$313.35,$78.09
6767224,2019,81,Lincoln,MEDICARE,4,65 - 74 years,F,14,M17,Osteoarthritis of knee,0,240,168,"$79,883.11","$5,705.93","$3,306.53","$66,268.98","$4,733.49","$2,962.08","$13,614.13",$972.43,$344.45
6772768,2019,83,Lyon,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,17,O47,False labor,0,49,191,"$5,728.75",$336.98,$271.68,"$5,728.75",$336.98,$271.68,$0.00,$0.00,$0.00
6777256,2019,83,Lyon,MEDICARE,4,65 - 74 years,F,17,I35,Nonrheumatic aortic valve disorders,0,63,204,"$43,815.14","$2,577.36",$478.62,"$39,108.32","$2,300.48",$177.22,"$4,706.82",$276.87,$85.00
6779320,2019,83,Lyon,MEDICARE,5,75 years and older,M,31,J96,"Respiratory failure, not elsewhere classified",0,535,340,"$291,005.28","$9,387.26","$1,806.76","$275,579.03","$8,889.64","$1,383.44","$15,426.25",$497.62,$151.92
6782224,2019,85,McLeod,COMMERCIAL,3,45 - 64 years,F,64,N39,Other disorders of urinary system,0,330,747,"$60,337.38",$942.77,$193.96,"$51,243.15",$800.67,$11.09,"$9,094.23",$142.09,$88.62
6784888,2019,85,McLeod,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,22,J30,Vasomotor and allergic rhinitis,0,67,244,"$6,818.07",$309.91,$160.27,"$6,649.59",$302.25,$150.47,$168.48,$7.65,$3.00
6788128,2019,85,McLeod,MEDICARE,2,19 - 44 years,F,13,Z12,Encounter for screening for malignant neoplasms,0,51,156,"$4,962.04",$381.69,$205.16,"$4,383.01",$337.15,$205.16,$579.03,$44.54,$0.00
6790384,2019,85,McLeod,MEDICARE,4,65 - 74 years,F,70,Z78,Other specified health status,0,146,840,"$4,654.74",$66.49,$39.82,"$4,594.94",$65.64,$39.82,$59.80,$0.85,$0.00
6791656,2019,85,McLeod,MEDICARE,5,75 years and older,F,27,N32,Other disorders of bladder,0,124,321,"$6,010.12",$222.59,$203.14,"$5,206.14",$192.82,$157.22,$803.98,$29.77,$25.96
6438615,2019,23,Chippewa,MEDICARE,3,45 - 64 years,F,49,Z01,"Encntr for oth sp exam w/o complaint, suspected or reprtd dx",0,324,571,"$15,126.76",$308.70,$225.55,"$12,617.43",$257.49,$225.00,"$2,509.33",$51.21,$26.25
6441111,2019,23,Chippewa,MEDICARE,5,75 years and older,M,61,R06,Abnormalities of breathing,0,441,719,"$57,931.82",$949.70,$160.21,"$41,725.80",$684.02,$144.63,"$16,206.02",$265.67,$20.00
6443103,2019,25,Chisago,COMMERCIAL,2,19 - 44 years,F,20,S69,"Other and unspecified injuries of wrist, hand and finger(s)",0,35,215,"$3,073.60",$153.68,$82.44,"$1,952.69",$97.63,$70.48,"$1,120.91",$56.04,$16.01
6444615,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,F,20,T84,Complications of internal orthopedic prosth dev/grft,0,184,239,"$237,393.50","$11,869.67","$3,967.76","$222,183.13","$11,109.15","$3,768.17","$15,210.37",$760.51,$0.00
6447735,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,48,J18,"Pneumonia, unspecified organism",0,180,564,"$10,790.19",$224.79,$115.72,"$10,690.19",$222.71,$115.72,$100.00,$2.08,$0.00
6449295,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,39,L03,Cellulitis and acute lymphangitis,0,257,436,"$30,290.36",$776.67,$269.32,"$29,987.46",$768.90,$269.32,$302.90,$7.76,$0.00
6453255,2019,25,Chisago,MEDICARE,3,45 - 64 years,F,32,R42,Dizziness and giddiness,0,365,374,"$23,405.26",$731.41,$400.78,"$17,905.37",$559.54,$323.66,"$5,499.89",$171.87,$88.75
6455367,2019,25,Chisago,MEDICARE,4,65 - 74 years,M,24,K76,Other diseases of liver,0,71,282,"$17,308.75",$721.19,$102.12,"$15,523.33",$646.80,$91.26,"$1,785.42",$74.39,$16.62
6456831,2019,25,Chisago,MEDICARE,5,75 years and older,M,16,I27,Other pulmonary heart diseases,0,81,176,"$6,203.12",$387.69,$321.74,"$5,097.84",$318.61,$277.19,"$1,105.28",$69.08,$35.60
6459351,2019,27,Clay,COMMERCIAL,2,19 - 44 years,M,14,S01,Open wound of head,0,60,155,"$15,574.25","$1,112.44",$852.75,"$3,691.12",$263.65,$126.03,"$11,883.13",$848.79,$605.43
6462927,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,31,M21,Other acquired deformities of limbs,0,97,370,"$10,486.30",$338.26,$186.29,"$10,486.30",$338.26,$186.29,$0.00,$0.00,$0.00
6464487,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,21,J32,Chronic sinusitis,0,75,225,"$5,957.67",$283.69,$149.95,"$5,920.47",$281.92,$149.95,$37.20,$1.77,$0.00
6467559,2019,27,Clay,MEDICARE,2,19 - 44 years,F,12,F90,Attention-deficit hyperactivity disorders,0,51,144,"$2,449.65",$204.13,$196.97,"$1,725.13",$143.76,$140.08,$724.52,$60.37,$34.87
6470559,2019,27,Clay,MEDICARE,4,65 - 74 years,F,33,R92,Abnormal and inconclusive findings on dx imaging of breast,0,209,396,"$22,422.62",$679.47,$266.66,"$17,869.41",$541.49,$208.32,"$4,553.21",$137.97,$50.50
6472431,2019,27,Clay,MEDICARE,5,75 years and older,M,17,E83,Disorders of mineral metabolism,0,105,204,"$3,567.06",$209.82,$89.23,"$3,057.68",$179.86,$78.68,$509.38,$29.96,$0.00
6476679,2019,29,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,62,M25,"Other joint disorder, not elsewhere classified",0,866,721,"$41,788.54",$674.00,$272.43,"$40,780.78",$657.75,$269.43,"$1,007.76",$16.25,$0.00
6480855,2019,29,Clearwater,MEDICARE,5,75 years and older,M,18,I11,Hypertensive heart disease,0,103,175,"$35,476.90","$1,970.93",$169.08,"$33,704.17","$1,872.45",$136.11,"$1,772.73",$98.48,$19.53
6488223,2019,33,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,17,Z13,Encounter for screening for other diseases and disorders,0,30,186,"$1,090.96",$64.17,$29.75,"$1,090.96",$64.17,$29.75,$0.00,$0.00,$0.00
6283155,2019,1,Aitkin,COMMERCIAL,2,19 - 44 years,F,39,Z34,Encounter for supervision of normal pregnancy,0,721,449,"$77,640.84","$1,990.79","$1,633.91","$69,719.39","$1,787.67","$1,522.02","$7,921.45",$203.11,$0.00
6287643,2019,1,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,29,R05,Cough,0,119,333,"$6,065.94",$209.17,$120.40,"$5,677.68",$195.78,$120.40,$388.26,$13.38,$0.00
6291987,2019,1,Aitkin,MEDICARE,5,75 years and older,M,12,C79,Secondary malignant neoplasm of other and unspecified sites,0,171,114,"$18,778.61","$1,564.88",$559.21,"$13,723.65","$1,143.63",$501.93,"$5,054.96",$421.24,$42.88
6293619,2019,3,Anoka,COMMERCIAL,1,18 years and under,M,13,F63,Impulse disorders,0,194,153,"$28,278.88","$2,175.29",$503.00,"$24,781.22","$1,906.24",$330.92,"$3,497.66",$269.05,$50.00
6294867,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,F,93,L91,Hypertrophic disorders of skin,0,210,"1,101","$28,995.41",$311.77,$225.71,"$16,348.71",$175.79,$114.57,"$12,646.70",$135.98,$52.32
6296211,2019,3,Anoka,COMMERCIAL,2,19 - 44 years,M,112,S99,Other and unspecified injuries of ankle and foot,0,227,"1,279","$34,265.46",$305.94,$231.46,"$21,888.39",$195.43,$55.64,"$12,377.07",$110.50,$45.62
6297243,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,F,103,S61,"Open wound of wrist, hand and fingers",0,285,"1,194","$48,121.13",$467.19,$276.80,"$31,501.59",$305.84,$175.82,"$16,619.54",$161.35,$57.28
6298203,2019,3,Anoka,COMMERCIAL,3,45 - 64 years,M,34,S00,Superficial injury of head,0,100,382,"$40,337.75","$1,186.40",$215.19,"$31,691.62",$932.10,$145.44,"$8,646.13",$254.29,$0.00
6301083,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,354,J01,Acute sinusitis,0,538,"4,095","$37,774.11",$106.70,$70.02,"$37,587.76",$106.18,$68.84,$186.35,$0.52,$0.00
6302451,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,54,Q90,Down syndrome,0,"9,896",634,"$786,639.75","$14,567.40","$5,634.05","$786,639.75","$14,567.40","$5,634.05",$0.00,$0.00,$0.00
6303435,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,81,N80,Endometriosis,0,797,925,"$185,759.44","$2,293.32",$585.81,"$185,277.54","$2,287.37",$582.81,$481.90,$5.94,$0.00
6304635,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,59,R26,Abnormalities of gait and mobility,0,175,644,"$21,436.05",$363.32,$89.92,"$21,373.85",$362.26,$89.92,$62.20,$1.05,$0.00
6305643,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,182,N89,Other noninflammatory disorders of vagina,0,740,"2,097","$21,564.02",$118.48,$83.51,"$20,746.42",$113.99,$77.89,$817.60,$4.49,$0.00
6307059,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,14,F20,Schizophrenia,0,"1,967",168,"$336,685.61","$24,048.97","$1,751.02","$336,532.01","$24,038.00","$1,730.22",$153.60,$10.97,$0.00
6310323,2019,3,Anoka,MEDICARE,2,19 - 44 years,M,14,R39,Oth and unsp symptoms and signs involving the GU sys,0,58,168,"$2,366.79",$169.05,$95.57,"$1,738.27",$124.16,$52.59,$628.52,$44.89,$18.27
6311547,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,12,C20,Malignant neoplasm of rectum,0,278,135,"$29,101.38","$2,425.11",$732.66,"$24,145.86","$2,012.15",$582.85,"$4,955.52",$412.96,$115.80
6312651,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,96,E10,Type 1 diabetes mellitus,0,"1,946","1,144","$223,717.99","$2,330.39",$684.32,"$186,857.31","$1,946.43",$561.35,"$36,860.68",$383.96,$108.17
6313755,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,77,F10,Alcohol related disorders,0,"1,965",906,"$503,487.84","$6,538.80",$507.79,"$465,255.87","$6,042.28",$463.38,"$38,231.97",$496.51,$40.64
6315003,2019,3,Anoka,MEDICARE,5,75 years and older,F,371,J01,Acute sinusitis,0,576,"4,442","$44,299.50",$119.40,$98.87,"$35,657.71",$96.11,$81.89,"$8,641.79",$23.29,$14.83
6316107,2019,3,Anoka,MEDICARE,5,75 years and older,M,47,K13,Other diseases of lip and oral mucosa,0,139,557,"$14,439.96",$307.23,$181.29,"$11,595.80",$246.71,$127.65,"$2,844.16",$60.51,$25.00
6318507,2019,5,Becker,COMMERCIAL,3,45 - 64 years,F,35,H25,Age-related cataract,0,235,418,"$93,660.49","$2,676.01",$214.49,"$61,050.56","$1,744.30",$153.00,"$32,609.93",$931.71,$66.30
6321723,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,27,D22,Melanocytic nevi,0,96,306,"$6,786.76",$251.36,$134.32,"$6,746.76",$249.88,$131.83,$40.00,$1.48,$0.00
6323955,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,26,F31,Bipolar disorder,0,"1,222",306,"$122,104.37","$4,696.32",$531.27,"$122,078.77","$4,695.33",$531.27,$25.60,$0.98,$0.00
6327627,2019,5,Becker,MEDICARE,4,65 - 74 years,F,31,D23,Other benign neoplasms of skin,0,94,372,"$8,541.87",$275.54,$127.36,"$6,122.68",$197.50,$96.13,"$2,419.19",$78.03,$30.00
6329379,2019,5,Becker,MEDICARE,5,75 years and older,F,16,I26,Pulmonary embolism,0,202,189,"$43,055.55","$2,690.97",$307.07,"$36,481.11","$2,280.06",$261.33,"$6,574.44",$410.90,$59.30
6330339,2019,5,Becker,MEDICARE,5,75 years and older,M,20,M12,Other and unspecified arthropathy,0,84,235,"$29,662.18","$1,483.10",$147.55,"$26,745.92","$1,337.29",$129.36,"$2,916.26",$145.81,$29.91
6332955,2019,7,Beltrami,COMMERCIAL,3,45 - 64 years,M,20,E03,Other hypothyroidism,0,75,234,"$5,673.73",$283.68,$227.87,"$2,185.64",$109.28,$22.01,"$3,488.09",$174.40,$150.21
6335667,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,12,H47,Other disorders of optic [2nd] nerve and visual pathways,0,64,139,"$3,525.90",$293.82,$230.51,"$3,482.90",$290.24,$230.36,$43.00,$3.58,$1.50
6337827,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,18,Z30,Encounter for contraceptive management,0,107,210,"$16,450.38",$913.91,$219.34,"$16,450.38",$913.91,$219.34,$0.00,$0.00,$0.00
6341523,2019,7,Beltrami,MEDICARE,3,45 - 64 years,F,15,N17,Acute kidney failure,0,125,164,"$27,114.79","$1,807.65",$648.50,"$22,392.07","$1,492.80",$440.98,"$4,722.72",$314.84,$90.31
6343491,2019,7,Beltrami,MEDICARE,4,65 - 74 years,M,15,H10,Conjunctivitis,0,33,180,"$3,354.49",$223.63,$164.50,"$2,382.31",$158.82,$128.59,$972.18,$64.81,$33.44
6344619,2019,7,Beltrami,MEDICARE,5,75 years and older,F,23,N81,Female genital prolapse,0,140,276,"$10,983.50",$477.54,$189.27,"$8,386.77",$364.64,$151.02,"$2,596.73",$112.90,$38.25
6346083,2019,9,Benton,COMMERCIAL,1,18 years and under,F,51,Z01,"Encntr for oth sp exam w/o complaint, suspected or reprtd dx",0,103,601,"$11,275.07",$221.07,$182.67,"$8,246.54",$161.69,$116.32,"$3,028.53",$59.38,$13.91
6348171,2019,9,Benton,COMMERCIAL,3,45 - 64 years,F,17,J34,Other and unspecified disorders of nose and nasal sinuses,0,38,204,"$18,417.71","$1,083.39",$269.95,"$16,496.33",$970.37,$157.67,"$1,921.38",$113.02,$15.38
6351915,2019,9,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,46,Z79,Long term (current) drug therapy,0,354,533,"$10,248.53",$222.79,$69.70,"$10,045.83",$218.38,$69.47,$202.70,$4.40,$0.00
6356859,2019,9,Benton,MEDICARE,4,65 - 74 years,M,14,I26,Pulmonary embolism,0,155,141,"$6,263.09",$447.36,$170.43,"$5,580.60",$398.61,$164.45,$682.49,$48.74,$8.53
6360411,2019,11,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,13,J06,Acute upper resp infections of multiple and unsp sites,0,22,155,$822.98,$63.30,$57.83,$748.18,$57.55,$54.39,$74.80,$5.75,$3.00
6366075,2019,13,Blue Earth,COMMERCIAL,2,19 - 44 years,M,107,M25,"Other joint disorder, not elsewhere classified",0,503,"1,203","$135,138.67","$1,262.97",$433.80,"$92,451.15",$864.02,$187.48,"$42,687.52",$398.94,$153.72
6369051,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,M21,Other acquired deformities of limbs,0,60,215,"$11,672.52",$648.47,$64.74,"$11,672.52",$648.47,$64.74,$0.00,$0.00,$0.00
6370923,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,12,S42,Fracture of shoulder and upper arm,0,234,128,"$31,801.76","$2,650.14","$1,321.81","$31,299.02","$2,608.25","$1,284.31",$502.74,$41.89,$0.00
6372363,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,96,R07,Pain in throat and chest,0,"1,081","1,103","$78,108.87",$813.63,$171.43,"$77,771.20",$810.11,$169.93,$337.67,$3.51,$0.00
6375987,2019,13,Blue Earth,MEDICARE,3,45 - 64 years,M,47,R41,Oth symptoms and signs w cognitive functions and awareness,0,207,533,"$26,933.30",$573.04,$443.31,"$21,388.58",$455.07,$305.31,"$5,544.72",$117.97,$90.10
6377499,2019,13,Blue Earth,MEDICARE,4,65 - 74 years,M,39,M62,Other disorders of muscle,0,412,452,"$85,307.87","$2,187.38",$425.38,"$71,824.23","$1,841.64",$300.09,"$13,483.64",$345.73,$55.59
6379011,2019,13,Blue Earth,MEDICARE,5,75 years and older,M,19,L02,"Cutaneous abscess, furuncle and carbuncle",0,77,223,"$8,042.76",$423.30,$182.42,"$7,169.65",$377.35,$145.88,$873.11,$45.95,$23.85
6382419,2019,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,20,S00,Superficial injury of head,0,46,237,"$4,038.03",$201.90,$59.21,"$4,038.03",$201.90,$59.21,$0.00,$0.00,$0.00
6387651,2019,15,Brown,MEDICARE,4,65 - 74 years,F,11,I71,Aortic aneurysm and dissection,0,209,132,"$122,879.17","$11,170.83",$513.85,"$116,540.55","$10,594.59",$277.71,"$6,338.62",$576.23,$236.14
6389739,2019,15,Brown,MEDICARE,5,75 years and older,M,43,I21,Acute myocardial infarction,0,"1,043",478,"$707,992.83","$16,464.94","$1,957.67","$661,321.92","$15,379.57","$1,323.20","$46,670.91","$1,085.37",$353.29
6392619,2019,17,Carlton,COMMERCIAL,3,45 - 64 years,F,12,S61,"Open wound of wrist, hand and fingers",0,49,135,"$4,811.09",$400.92,$301.26,"$4,200.20",$350.01,$208.05,$610.89,$50.90,$0.00
6395859,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,12,S20,Superficial injury of thorax,0,69,139,"$5,526.02",$460.50,$121.11,"$5,511.72",$459.31,$119.61,$14.30,$1.19,$0.00
6398787,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,12,N39,Other disorders of urinary system,0,185,136,"$8,359.80",$696.65,$504.28,"$8,286.20",$690.51,$502.68,$73.60,$6.13,$0.00
6401379,2019,17,Carlton,MEDICARE,4,65 - 74 years,F,26,R31,Hematuria,0,185,308,"$21,666.92",$833.34,$443.72,"$16,667.95",$641.07,$269.64,"$4,998.97",$192.26,$106.55
6403419,2019,17,Carlton,MEDICARE,5,75 years and older,M,12,K44,Diaphragmatic hernia,0,91,134,"$13,756.72","$1,146.39",$89.34,"$11,685.16",$973.76,$89.34,"$2,071.56",$172.63,$2.19
6405339,2019,19,Carver,COMMERCIAL,2,19 - 44 years,F,11,H35,Other retinal disorders,0,76,123,"$9,661.85",$878.35,$427.85,"$6,748.36",$613.48,$249.19,"$2,913.49",$264.86,$80.00
6406635,2019,19,Carver,COMMERCIAL,2,19 - 44 years,M,48,Z12,Encounter for screening for malignant neoplasms,0,220,556,"$77,663.35","$1,617.98",$854.82,"$74,246.16","$1,546.79",$424.63,"$3,417.19",$71.19,$0.00
6408339,2019,19,Carver,COMMERCIAL,3,45 - 64 years,M,20,Z82,Fam hx of certain disabil & chr dis (leading to disablement),0,43,232,"$7,080.88",$354.04,$188.39,"$3,641.40",$182.07,$62.38,"$3,439.48",$171.97,$9.96
6412083,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,35,R53,Malaise and fatigue,0,226,380,"$18,922.41",$540.64,$124.20,"$18,723.01",$534.94,$107.68,$199.40,$5.69,$0.00
6415827,2019,19,Carver,MEDICARE,3,45 - 64 years,F,17,L30,Other and unspecified dermatitis,0,36,200,"$2,154.95",$126.76,$106.82,"$1,474.98",$86.76,$51.09,$679.97,$39.99,$30.00
6417795,2019,19,Carver,MEDICARE,4,65 - 74 years,M,11,D68,Other coagulation defects,0,158,132,"$344,976.76","$31,361.52",$46.08,"$285,652.36","$25,968.39",$21.15,"$59,324.40","$5,393.12",$0.00
6419115,2019,19,Carver,MEDICARE,5,75 years and older,F,332,R06,Abnormalities of breathing,0,"1,798","3,774","$156,347.73",$470.92,$179.76,"$130,694.60",$393.65,$163.69,"$25,653.13",$77.26,$18.12
6422043,2019,21,Cass,COMMERCIAL,3,45 - 64 years,F,13,Z71,"Persons encntr health serv for oth cnsl and med advice, NEC",0,41,156,"$4,575.62",$351.97,$200.56,"$3,090.89",$237.76,$130.00,"$1,484.73",$114.21,$0.00
